text,category,stance
فيضانات تضرب مستودعات تخزين لقاح فى بريطانيا ,info_news,0
حسين الجسمي يتلق لقاح كورونا الإمارات نعمة ,celebrity,1
وهاب للـ أشعر بعوارض تلقي لقاح كورونا ولهذا السبب اخترت اللقاح الصيني ,personal,1
عضو بالعليا للفيروسات القومي للبحوث يعمل لقاح مصري ضد كورونا عاجل  ,info_news,1
مطلوب عالسريع ايجاد لقاح للحالة العونية,unrelated,0
إعادة جدولة إعطاء لمن حصلوا موعد الجرعة الأولى بسبب تأخر شركة التوريد للمملكة,info_news,1
تمهيدا لتنصل العصابة إتاحة لقاح الوباء دار الافتاء المأجورة تروج لتوجيه الزكاة لشراء لقاح الوباء,info_news,1
عاجل شركة تقول لقاح المضاد لـ يتمتع بفعالية ضد السلالة البريطانية والجنوب إفريقية المتحورة الفيروس,info_news,1
يحدث الجرعة  الثانية تطعيم فيروس الكورونا  الاعراض الجانبية طبيعية  تخاف,personal,1
المجر دولة الاتحاد الأوروبي ترخص  استخدام لقاح سينوفارم الصيني,plan,1
بدعم  لقاح سعودي ضد فيروس تتوصل بقيادة إيمان المنصور ,info_news,1
نشالله يكون عاصي وابنه اخدوا لقاح فايزر,celebrity,1
عندي مرض اسمو نخاف يزعلو اخذت لقاح زاد عندي هرمون ال,personal,1
تسلم اليوم دفعة اللقاح الروسي لـ,plan,1
تركيا موظف صحة يتلقون لقاح كورونا  ,info_news,1
مجلس الوزراء يوافق تخصيص مليون لشراء لقاحات كورونا  ,plan,1
السلطنة تتسلم جرعة لقاح أكسفورد أسترازينيكا المضاد لفيروس كورونا كوفيد  ,info_news,1
البلدان تشاركا دراسات البحث لقاح لـ علاقات اقتصادية راسخة وشراكات تجارية واعدة,info_news,1
أمير مكة المكرمة يتلقى الجرعة الثانية لقاح بمركز اللقاحات,celebrity,1
الكفار يتطورون العلم يكتشفون لقاح كورونا  العرب,info_news,1
خطبة_الجمعة المسجد الحرام حفظه الله     دعوة لأخد  ,advice,1
وزيرة الصحة تشهد فعاليات تلقي أولى جرعات لقاح فيروس للأطقم الطبية ,rumors,1
حريق أكبر مصنع لصنع اللقاحات العالم فهل يؤثر إنتاج لقاح فيروس,info_news,0
 حفظه الله يتلقى الجرعة الأولى لقاح,celebrity,1
أيهاالأطباء أيأخذ المرء اللقاح الصيني لقاح فايزر   أفتونا مأجورين,others,1
فرنسا تقر استخدام لقاح موديرنا مواجهة فيروس كورونا,plan,1
مساعد وزير الدفاع للشؤون التنفيذية يتلقى الجرعة الثانية لقاح كورونا كوفيد ,celebrity,1
البروفسور خالد السعيد لقاح فايزر يحمي عام كورونا بنسبة ,info_news,1
الملك والأمير الحسن وولي العهد يتلقون لقاح كورونا,celebrity,1
حفظه الله ومتعه بالصحة والعافية  يتلقى الجرعة الأولى لقاح كورونا,celebrity,1
ليش ناس مبعوصة شخص غني عايش بدولة فاشلة جدا  سافر عيلتو عدولة محترمة لياخدو لقاح الغلط بالموضوع,unrelated,0
قصة لقاح طموح   أنصحك بمشاهدة الفيديو كنت تأخذ لقاح الانفلونزا ,unrelated,0
المجر دولة الاتحاد الأوروبي تعتمد لقاح سينوفارم الصيني,info_news,1
اللواء الركن فهد بن سعيد القحطاني وكيل وزارة الداخلية لشؤون الأفواج الأمنية يتلقى الجرعة الأولى,celebrity,1
نقارن لقاح سينوفارم لقاح سپوتنكالروسي  سپوتنك الروسي فاعليه أمان,personal,1
فيديو بدر المهدي مو ضروري تسأل درجة حفظ لقاح تطعيم,advice,1
حفظه الله  يتلقى الجرعة الأولى لقاح كورونا كوفيد  نسأل الله لمليكنا ووالدنا تمام الصحة والعافية,celebrity,1
ثبت الأيام العلوم والتكنولوجيا غيرها الطريق للإنقاذ ,info_news,1
غضب أوروبي تأخر تسليم اللقاحات ودول تفكر بمقاضاة الشركات المسؤولة   ,info_news,1
ان ابادة امريكا الشعوب بحروبها العسكرية تعود اليوم لتكمل بدأت بلقاح المزعوم ,info_news,0
خادم الحرمين الشريفين حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد,celebrity,1
استلام نصف مليون جرعة جديدة لقاح ,plan,1
بإشراف تركي انطلاق حملة تطعيم ثانية ضد شلل الأطفال شمالي سوريا   رابط بديل,unrelated,1
قانون معجل مكرر لإستراد لقاح بفايزر   هلق الإستيذ نبيه بزيد قانون العفو وبيدعي لجلسة,info_news,0
توضح حديثها لقاح وسبب عدم أخذها,info_news,-1
رفقة مصالح يتفقدون شحنة لقاح البريطاني بمطار هواري بومدين,info_news,1
صباحك ومطرحك مصر تتسلم اليوم جرعه لقاح أوكسفورد لمواجهة كورونا   اسمعنا,info_news,1
الفنان حسين الجسمي يتلقى جرعة لقاح فيروس كورونا,celebrity,1
لقاح مشترك فع ال شركت فايزر الأمريكية وبيونتيك الألمانية ضد السلالة الجديدة فيروس,info_news,1
ذاهب لأخذ لقاح فايزر ضد كوفيد كوفيد الله يكفينا ويكفيكم والناس أجمعين شر الأوبئة,personal,1
تعلن أنها ستوفر مليار جرعة لقاح لـ دولة فقيرة    ,info_news,1
العاهل السعودي الملك سلمان بن عبدالعزيز يتلقى الجرعة الأولى ,celebrity,1
العاهل الأردني وولي عهده تلقيا لقاح كورونا ,celebrity,1
لقاح شركة مودرنا الحال لقاح شركة فايزر فعال ضد الفيروس المتحور ظهر بريطانيا وكذلك ظهر جنوب أفريقيا ,info_news,1
جونسون نعتقد لقاح أسترازينيكا فعال الفئات العمرية عكس تعتقد,info_news,1
شاهد دولة تمنح لقاح للاجئين سوريين ,plan,1
عاجل يتلقى الجرعة الأولى لقاح كورونا كوفيد ,celebrity,1
موضوع للنقاش  انت ضد اخذ لقاح فيروس كورونا ولماذا ,others,0
إيطاليا تهدد منتجي لقاح سنلاحقكم القضاء ,info_news,0
انهيار نظام التطعيم الفوضى تضرب بسبب لقاح,info_news,-1
استقالة كبير أطباء الصدرية روسيا بسبب مخاطر لقاح كورونا ,info_news,0
الصراع لقاح كورونا الدول كصراع القبائل البدائية الكلأ والمرعى,info_news,1
تد عي وآخرين  قولكن لق حنا القاضي لقاح بيصير عندو حديدات,others,0
الممكن تكون نتائج فحوصات كورونا إيجابية لقاح كوفيد ,others,0
أوبس وزارة الصحة ترخص استخدام لقاح أكسفورد ودفعة تصل خلال أيام      ,info_news,1
الفنان عبادي الجوهر يتلقى لقاح فايروس كورونا,celebrity,1
بدء البرنامج الوطني للتطعيم ضد الأربعاء المقبل   ,plan,1
صحة تتسلم الشحنة الأولى لقاح قادمة الهند لتضيفها قائمة اللقاحات المضادة لفيروس,info_news,1
الصحة الفرنسية إمدادات لقاح موديرنا المضاد لـ ستنخفض بـ,plan,1
فيروس كورونا مصر تبدأ الأحد حملة تطعيم باستخدام لقاح تنتجه شركة سينوفارم الصينية,info_news,1
عاجل     شركة فايزر تبلغ البحرين بإعادة جدولة تسليم شحنات لقاح كورونا المفترض تسلم     المنامة,info_news,1
لقاح كورونا لماذا يخاف بعضنا مرده الى عدم الثقة بالحكومات باللقاح ذاته   عربي,others,0
متحدث الصحة   أخذوا لقاح كورونا السعودية,plan,1
استطلاع   تقيم مواجهة لحملات التشكيك جدوى لقاح,info_news,0
الملك محمد السادس يتلقى لقاح كورونا  تبون ,celebrity,1
اطالب المنظمة الصحة العالمية بكتشاف لقاح للهياط شعب باكمله بحاجه لهاذا القاح,info_news,0
تلقيت بحمد الله الجرعة الثانية لقاح كورونا الصيني سينوفارم اللهم نسألك العافية بلاء ووباء,personal,1
لبناني يظهر الترند السعودي وفيه يطالب مغردون لبنانيون بإعطاء الأولوية لمواطني دولتهم لقاح كورونا,plan,1
تعلن وزارة الصحة وصول الدفعة الثانية لقاح فايزر الم لفيروس وتتضمن جرعة,info_news,1
توفير لقاحبكل الولايات خلال يومين والحملة الأولى كلفت مليار ,info_news,0
يلتقي الفريق السعودي يعمل إنتاج لقاح صور ,info_news,1
عاجل بايدن آلية توزيع لقاح كورونا كانت فاشلة,info_news,1
يريد التأكد تركيبة لقاح كورونا تحتوي مواد حلال  وكأنه يخشى الفيروس قتل بمواد محر مة شرعا,info_news,0
سعد رفيق الحريري يعمل بصمت لتأمين مليون لقاح فيروس كورونا للشعب اللبناني شكل هبه وقسم مدفوع الثمن,plan,1
التقرير السنوي للمنظمة الأوروبية السعودية لحقوق الإنسان حالة حقوق الإنسان   بلا لقاح  ,info_news,0
 منظمة الصحة العالمية تحالف كوفاكس يوفر مليون جرعة لقاح لمنطقة شرق المتوسط,info_news,1
لقاح اوكسفورد ضد كوفيد    يحمي حيوانات التجارب القرود الإصابة فكيف سيحمي الإنسان  أية مهزلة ,info_news,-1
لأولئك الشباب يبللهم المطر وهم يظللون المراجعين لقد أعطيتم لقاح الانسانية تقدموا لقاح كورونا ,unrelated,0
  استون فيلا يعلن تخصيص ملعبه ڤيلا بارك ليكون مركز تطعيم كوڤيد     ,info_news,1
وزارة الصحة التركية تعلن تطعيم الكادر الطبي المرحلة الأولى وخلال يومين,info_news,1
مواقع اخبارية تتناقل الخبر لذا التحرك الرسمي للتوضيح مهم جدا انتشاره وسط الناس,info_news,-1
بحمد الله اخذت تطعيم كورونا التنظيم الاستقبال اكثر رائع فعلا شيء مدعاة للفخر,personal,1
قائد قوة الصواريخ الإستراتيجية يتلقى الجرعة الثانية لقاح كورونا كوفيد ,celebrity,1
مستجدات فيروس بحثي ينجح تصنيع لقاح وتسجيل حالة إصابة جديدة بفيروس كورونا المملكة,info_news,1
لقاح الجرعة الواحدة ينضم للسباق والنتائج مشجعة ,info_news,0
العلم يحقق انتصارات التضامن بشأن لقاح ضد بصدد الفشل,info_news,1
رغم تلقيه جرعتين لقاح فايزر النائب الديمقراطي الكونغرس الأمريكي ستيفن لينش يصاب بكورونا جديد,celebrity,0
منظمة تم تطعيم مليون إنسان حول العالم بلقاحات دولة,info_news,1
صور لنجوم الفن تلقوا لقاح كورونا حسين الجسمي أحدثهم  ,celebrity,1
عضوا بـ تلقوا الجرعة الأولى فى يومين  للتفاصيل ,info_news,1
تقديم جرعة لقاح كوفيد_ خلال الـ ساعة الماضية ,info_news,1
وزير الصحة الدفعة الثانية لقاح فايزر ستصل للسلطنة منتصف الشهر الحالي ,plan,1
زيمبابوي تتفاوض دول لشراء لقاح كورونا ,info_news,1
تستلم شحنة جديدة لقاح الصيني نهاية الشهر الحالي ,info_news,1
ياجعل العافية يارب   حفظه الله يتلقى الجرعة الأولى لقاح كورونا,celebrity,1
  السفير الأمريكي يصف بكلمات مؤثرة تطعيمه بـ,info_news,1
تنفيذا للتعليمات الملكية جنود البحرية الملكية يتلقون جرعات لقاح كورونا بالبيضاء ,info_news,1
شحنة لولة ديال لقاح جابتها لينا صين ههه,info_news,1
وزير الصحة لقاح سي عطى للرؤساء الثلاثة لأسباب معنوية  ,plan,1
سارع بأخذ لقاح لتحمي أفراد عائلتك ومجتمعك الوباء ولكي تعود الحياة لطبيعتها   ,info_news,1
أفضل لقاح للوباء  الحراك الشعبي  موعدنا للقاح ,personal,0
صاحب السمو الملكي الأمير بن عبدالعزيز يتلقى الجرعة الأولى,celebrity,1
وزير الرياضة الأمير عبدالعزيز بن تركي الفيصل يتلقى الجرعة الأولى لقاح,info_news,1
لقاح معترف دوليا وله مضاعفات صحيه لاحقا,rumors,-1
هشام طلعت مصطفى يتحمل تكاليف لقاح كورونا لـ مليون مواطن  التفاصيل,info_news,1
وزير الصحة الايراني   ايران ستصبح أهم الاقطاب انتاج لقاح كورونا العالم الربيع القادم  ,plan,1
الملكة إليزابيث وزوجها يتلقيان لقاح كورونا,info_news,1
لقاح كورونا يعطى حالتين  _الأولى بتقول رب  _التانية بتكون عندو,personal,0
المفوضية الأوروبية نجهز خطة لمساعدة الدول الفقيرة للحصول لقاح كورونا,plan,1
اجل سلامة الجميع حماية المواطنين المقيمن دولتنا الغالية الامارات توفر جرعات لقاح كوفيد للجميع,info_news,1
تبدأ مسار التطعيم ضد  لتخطي الحجب  للمزيد,plan,1
توافق استخدام لقاح أكسفورد أسترازينيكا المضاد لكورونا لحالات الطوارئ,info_news,1
ليش الناس تخاف تاخذ لقاح كورونا,personal,1
عدد الجرعات   متوقع وصول ملايين جرعة لقاح اكسفور استرازنيكا لمملكة الخير   واللقاح جرعتين بإذن الله,plan,1
الملك تلقيت لقاح كورونا التزاما بالتعليمات والتوصيات الصحية لجميع المواطنين  ,celebrity,1
مواطن يعبر مشاعره تلقيه جرعة لقاح فايروس كورونا ابنته الطبيبة,personal,1
كازاخستان ستسجل إنتاجها للقاح سبوتنيكالروسي منتصف فبرايرالمقبل ,info_news,1
سعادة الشيخ عبدالله بن خالد آل يتلقى الجرعة الأولى لقاح كوڤيد ,celebrity,1
شاهد فيديو الأمير أمين مجلس الأمن الوطني السعودي السابق يتلقى لقاح فايزر مركز اللقاحات بـ,info_news,1
الملك سلمان يتلقى الجرعة الأولى لقاح كورونا,celebrity,1
سلطنة مان تتسلم جرعة لقاح أكسفورد أسترازينيكا الهند,info_news,1
أطباء سبب سرعة إصدار لقاح كورونا تعود لتسهيل الإجراءات وتوفر التمويل وقت وجيز  ,info_news,1
أستراليا تجري تحقيقا حول لقاح فايزر,info_news,-1
لبنان رح يحصل الف لقاح كاول دفعة ال  صباحوووو,info_news,1
أنتظر وصول لقاح لأكون يحصل فيديو    ,celebrity,1
تم شحن دفعة لقاح سبوتنيك الروسي الموجهة الجزائر,info_news,1
تم لقاح كوفيد ولله الحمد  الله يحفظ دولتنا ويخلي شيوخنا,personal,1
خادم الحرمين الشريفين الملك سلمان يتلقى الجرعة الأولى لقاح,celebrity,1
الجزائر تتلقى شحنة لقاح استرا زينكا اكسفورد الأحد ,info_news,1
صيدلي ولاية ويسكونسن متهم بتدميره مئات الجرعات لقاح كورونا لأنه اعتقد أنها آمنة,info_news,0
سيصبح شبيها بجواز السفر   عضو اللجنة الوطنية للأوبئة عزمي محافظة يجيب  ,info_news,1
عاجل الصحة الإماراتية تعلن تقديم جرعة لقاح فيروس كورونا خلال الـ ساعة الماضية,info_news,1
مديرة المنظمة الصحية التركية طلب اردوغان مليون لقاح اردوغان وافق سياسيي رفضوا المساعدة ,info_news,1
عاجل بدء توزيع لقاح كورونا بمصر بهذه المواقع وهؤلاء الأولوية تغطية_خاصة,info_news,1
أمير تأخرت تلقي لقاح بناء توصية الأطباء لأنني سبق وأصبت بالفيروس  ,celebrity,1
السعودية تسعى لتأمين لقاح لليمن ودول أفريقية,info_news,1
بالفيديو حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد,celebrity,1
لقاح كورونا الإيراني مدعاة إعتزاز إيران  وكل يأتي إيران مدعاة فخر    ,info_news,1
عبيدات نسبة فعالية لقاح جونسون اقل توقعنا,info_news,0
بوليفيا تخطط للحصول الدفعة الأولى لقاح كورونا الروسي ,info_news,1
جرعة لقاح سينوفارم الصيني تصل باكستان ,info_news,1
السلطة الفلسطينية تبدأ حملة التلقيح ضد كورونا,info_news,1
تبدأ تطعيم كبار السن دور رعاية المسنين باللقاح المضاد لفيروس,plan,1
الهيئة المنظمة للأدوية الاتحاد الأوروبي توافق لقاح موديرنا المضاد لكورونا بيان ,info_news,1
لبنان يوقع اتفاقا لشراء مليون جرعة لقاح فايزر,info_news,1
دراسة المتعافون كورونا يحتاجون جرعة لقاح واحدة فقط,info_news,1
نحنا منسمع صوت الطيران لإنو نحنا تابعين لإيران   هني ملقحين لقاح ضد صوت الطيران,unrelated,0
الملك سلمان بن عبد العزيز يتلقى الجرعة الأولى لقاح كورونا كوفيد,celebrity,1
وزارة الصحة يشمل تطعيم كوفيد المرحلة الحالية الأعمار سنة,info_news,1
علاقة بـ وهل اقترب العلم إيجاد علاج للفيروس العنيد   ,info_news,1
أوافق عودة ابنائي للمدارس  بدون تطعيم الطاقم التعليمي,others,1
جنبلاط لـ خوفي الوحيد صاب بـ كورونا ومستعد لأخذ لقاح الصيني,personal,1
دراسة طبية لقاح فايزر بيونتك فعال الأرجح ضد سلالة المكتشفة,info_news,1
الصحة تأجيل مواعيد الجرعة الأولى لقاح فيروس كورونا لمن لديهم موعد,plan,1
أبرز تصريحات وزيرة الصحة خلال مؤتمر صحفي للإعلان تلقي أولى جرعات لقاح فيروس للأطقم الطبية ,info_news,1
الصحة تصدر تنويها للمسجلين الراغبين بتلقي الجرعة الأولى لقاح فايزر   عبر ,info_news,1
ايه لأنو مليون جرعة لقاح  تكفي ملايين مقيم ولاجئ   مين بيتكارم عندو,info_news,1
تصبحون فرج الله ورحمة  تصبحون عالم هادئ بدون كمامة  بدون لقاح بدون خوف او حذر  تصبحون أمن وأمان  ,unrelated,0
لقاح سينوفارم الصيني يجي معه بطاطا وعلبة كولا  لقاح فايزر الأمريكي يجي معه لمبات ليد  تنسوا  منقول,info_news,0
عاجل     هيئة الأدوية الأوروبية تقر استخدام لقاح موديرنا المضاد لفيروس كورونا     بروكسل,info_news,1
لوبان تدعو للتعاون روسيا تأكيد نجاعة لقاحها سبوتنيك,info_news,1
دراسة بريطانية لقاح أسترازينيكا يوفر حماية بنسبة يوما الجرعة الأولى,info_news,1
ملايين جرعة لقاح أسترازينيكا تصل الأسبوع القادم  ,info_news,1
الكويت ترخص استخدام تطعيم اكسفورد الخاص بفيروس كورونا والدفعة الاولية ستصل خلال أيام,info_news,1
يبدو لقاح كوفيد اللي اخذوه اللبنانيين بدبي بيسبب مضاعفات سياسية,info_news,-1
وكالة أنباء البحرين تقر لقاح أوكسفورد أسترا زينيكا المضاد لكورونا للاستخدام الطارئ,info_news,1
 بحضور وزير الصحة انطلاق عملية تلقيح الأطر الصحية المركز الاستشفائي ابن سينا بالرباط ,plan,1
لجنة اللقاحات توصي بعدم إعطاء ضد فيروس لمن عاما,info_news,1
وزير الصحة لقاح كورونا سيصل العراق التوقيت,info_news,1
رئيس الأرجنتين يتلقى لقاح سبوتنيكالمضاد لكورونا ,celebrity,1
موقع يبي اعداد تلقوا لقاح   اعداد المطعمين بالعالم ضد فايروس كرونا  ,info_news,1
وصول الطائرة العسكرية الحاملة للشحنة الأولى منإلى مطار بوفاريك ,info_news,1
الجزائر تتراجع تقاسم لقاح كورونا تونس بعدما شافت داك شي مامسليكش,plan,1
رئيس شركة الاتحاد للتجارة يتبرع بـ مليون الهواء لتحيا مصر لتوفير لقاح كورونا ,info_news,1
معالي وكيل وزارة الداخلية الدكتور هشام بن عبدالرحمن الفالح يتلقى الجرعة الأولى لقاح كوفيد,celebrity,1
الصحة ووقاية المجتمع تعلن توفر لقاح كوفيد بعدد المستشفيات الخاصة مختلف إمارات الدولة ,info_news,1
نائب أمير منطقة الرياض يتلقى الجرعة الأولى لقاح كوفيد,celebrity,1
نزار باهبري عليهم تلقي تطعيم كورونا,requests,1
تطعيم كوفيد تنظيم رائع  شكرا لقيادتنا العظيمه  شكرا وزارة الصحه,plan,1
نائب وزير التعليم يتلقى الجرعة الأولى لقاح,celebrity,1
تحتل المركز الثاني عالميا عدد جرعات لقاح المعطاة نسبة لعدد السكان  ,info_news,1
يطالب مسؤولو الصحة كاليفورنيا بوقف دفعة لقاح وهم كورونا موديرنا بسبب تقارير تفاعلات الحساسية,info_news,1
طبيب مصري يتلقى لقاح فايزر أيرلندا صور ,info_news,1
مقري المفروض يبدأ المسؤولون بتلقي لقاح كورونا المواطنين,celebrity,1
تم الأن إعطاء مليون جرعة لقاح فيروس كورونا حول العالم,info_news,1
تعلن منح ترخيص الاستخدام الطارئ للقاح,info_news,1
اليد المرفوعة الى الله لاتعود فارغه ابدا الوتر جنة القلوب,others,0
حدن مصدق شعب لبنان العظيم انو اللقاح رح ينعطى بعدل مصدق مثلي يرفع اصبعو فاجأتكم مو عصابة الا رب,personal,1
دراسة أظهرت فعالية لقاح فايزر ضد السلالة المتحو رة فيروس كورونا بريطانيا وجنوب أفريقيا,info_news,1
السماح للسفر لبعض الدول بشرط الحصول التطعيم ,info_news,1
استفسار  لديه معرفة علمية  الفرق لقاح كورونا إنتاج شركة فايزر بايونتيك ولقاح شركة كورونافاك الصينية,personal,1
المقدمي لقاح كورونا يصل البلاد خلال الربع الأول العام الحالي ,info_news,1
عاجل     منظمة الصحة العالمية   المهلة جرعتي لقاح موديرنا المضاد لكورونا يمكن تصل أسابيع     جنيف,info_news,0
الملك سلمان بن عبدالعزيز يتلقى الجرعة الاولى لقاح فيروس كورونا,celebrity,1
وسط تحذير الخبراء التحدي الأكبر سيكون التوزيع الفعلي للقاحات يجيز رسميا ضد فيروس,info_news,1
هالة زايد نستقبل جرعات اضافية لقاح فيروس كورونا خلال الأسبوع المقبل  ,celebrity,1
وظيفة مليون جرعة لقاح حكومات أشهر الفراغ وهراء,personal,1
الجزائر سترشع فعليا عملية إنتاج لقاح سبوتنيكالروسي خلال الأسابيع المقبلة ,info_news,1
طوني خليفة يسب لقاح كورونا حرائق,info_news,0
كنا نتوقع ظهور فيروس كوفيد وقت طويل العالم العربي اختارته ليشرف تطوير لقاح للعربية  الكاملة,info_news,1
صحة دبي تبدأ حملة تطعيم لكبار السن بلقاح سينوفارم الصيني الأحد ,info_news,1
بريطانيا تسمح رسميا باستخدام لقاح موديرنا ,info_news,1
تعرف سعر لقاح كورونا الفئات ستحصل مجانا ,info_news,1
متحدث الصحة   نبشركم نرصد مضاعفات لمن لقاح كورونا السعودية,info_news,1
معهد باستور يتكفل بتخزين حال وصوله توزيعه مختلف الوحدات  ,info_news,1
يحدث  انهم يبحثونا لقاح  لماذا  نموت  ,personal,1
مافي لقاح للعنصريه والحيونة وقلة الفهم  ,unrelated,0
أخذت الجرعه الثانيه لقاح   سعيد جدا الحمدالله الله يعز مولاي وسيدي والسعودية آمين,personal,1
الاتحاد الأوروبي يصادق إستخدام لقاح موديرنا,info_news,1
وزير الموارد البشرية والتنمية الاجتماعية يتلقى الجرعة الأولى,celebrity,1
فايزر تتوقع عائدات قدرها مليار مبيعات لقاح كورونا,info_news,1
وزارة الصحة الروسية تدرس وثائق لقاح ضد كورونا لتسجيله رسميا ,plan,1
باسيل ردا الحريري   انت جبت لقاح لمليون شخص   انا حبيبي لقحت مليون بالارض   مين بيكون اقوى,info_news,1
الكويت تمنح شهادة تطعيم ضد كورونا ,plan,1
الرئيس الفرنسي لقاح أسترازينيكا فع ال تقريبا لمن يتجاوزون عاما  ,info_news,1
مادة فيلمية اشحن بينها الكمية وصلت اليوم,info_news,1
جرعات الم عطاة بـ تقترب نصف مليون جرعة  ,plan,1
أردوغان الدفعة الثانية لقاح كورونا تصل الصين نهاية الأسبوع الأرجح ,info_news,1
ياجماعة الدولة دي قدمت لينا شنو مجان  تطعيم شلل الأطفال الزماااان داك,unrelated,0
يحارب كوكل نشر المعلومات مساوئ لقاح كوفيد,info_news,1
اذا رئيس الشركة ماعنده  ثقة باللقاح اشلون يردون  الناس ياخذون القاح الامريكي ,requests,1
  تازة ضبط استفادة أشخاص الجرعة الأولى لقاح كوفيد الرغم عدم توفرهم الشروط الضرورية  ,info_news,0
الف الف مبروك للسعودية كاملة نجاح بنت عنيزة الدكتورة إيمان المنصور انتاج لقاح كورونا سعودي,info_news,1
الشيخ الصفار يدعو المبادرة لأخذ لقاح كورونا كوفيد,info_news,1
ستتقاسم لقاح كوفيد الشقيقة فور حصولها  تصريح وزير خارجية تونس   دامت الأخوة الشقيقة الخضراء ,plan,1
مجلة علمية أمران يجب القيام تلقي لقاح كورونا ,advice,1
كلام باسيل يؤمن لقاح لكورونا بينزل الدولار بيجيب كهربا بيحل ازمه,personal,0
مصر تبدأ تطعيم الأطقم الطبية بلقاح كورونا اليوم الصندوق السيادي يتفاوض للاستحواذ حصة مؤثرة فاينانس,info_news,1
إقرأ الخبر ان كنت تخطط للحصول لقاح,info_news,0
الخبر حلو حزين عم هين بنفس الوقت  إنو رح نعطيكن لقاح     لانكن بلد فارط منوثق بدولتكن   ,others,1
الوزير الاول عبد العزيز جراد يتلقى جرعة لقاح,celebrity,1
بالفيديو سمو الأمير محمد بن عبدالرحمن بن عبدالعزيز نائب أمير منطقة الرياض خلال تلقيه الجرعة الأولى,celebrity,1
علقت الطبيبة أعطت والدها الجرعة الثانية الواقعة فيديو ,personal,1
فيديو ماما أنيسة تتلقى لقاح فيزر ضد فيروس,celebrity,1
انتظروا تحليل شامل ووافي لقاح مودرنا قليل,info_news,0
مسؤول لقاح كورونا الإيراني يستجيب لجميع الأختبارات بشكل ممتاز,info_news,1
  السفير الأميركي يتلقى الجرعة الثانية لقاح  ,celebrity,1
مصر   استقبال جرعة لقاح كورونا الصيني وبدء حصر الطواقم الطبية بالمنشآت الصحية للتطعيم,plan,1
بوريس جونسون ثبوت فعالية لقاح نوفافاكس التجارب البريطانية خبر جيد ,info_news,1
الهياجنة تهيئة مركز ضخم المدينة الرياضية يستطيع تطعيم الآلاف حال توفر مطاعيم سهلة التخزين  ,info_news,1
عامل نظافة شخص يتلقى لقاح كورونا الهند ,info_news,1
أتمنى أبناء المقاومة عدم لقاح يتسنى اللقاء بقادة النصر قريبا  ,personal,-1
صور وصول الشحنة الأولى لقاح سبوتنيك المضاد لفيروس كورونا,info_news,1
لقاح ضد فيروس اللقاح الروسي اليوم سج نجاحا باهرا عوارض جانبية كلفة وسهولة نقله,info_news,1
الإمارات تعلن تسجيل لقاح سبوتنيك الروسي المضاد لفيروس كورونا للاستخدام الطارئ,plan,1
جامعة الإمام عبدالرحمن بن فيصل تتوصل لقاح سعودي ضد كورونا  ,info_news,1
حسين الجسمي مطمئنا جمهوره الحمد لله تلقيت لقاح كورونا صورة ,celebrity,1
الوزير الأول عبد العزيز جراد يتلقى لقاح ضد فيروس كورونا بعيادة الينابيع بالعاصمة,celebrity,1
تقر استخدام وتحجز ملايين جرعة إضافية اللقاح  ,info_news,1
سمعوا سمعوا قال لقاح الكورونا بيعطوا للجرب وللحيوانات,rumors,0
متحدث الصحة   لاتقلقوا لقاح كورونا آمن والمملكة توفر اللقاحات الأكثر مأمونية,plan,1
استشاري يوضح الفئات المسموح بأخذ لقاح كورونا أصحاب الأمراض المزمنة فيديو     ,info_news,1
تركيا وصول الدفعة الـ لقاح كورونافاك الصيني ,info_news,1
الحكومه المصريه تصرف  للمواطنين المصريين  تعطى اللقاح للمصريين فقط  وتمنعه  عشان دول مش مصريين,personal,1
الجزائر ستستقبل شحنة أخرى لقاح اوكسفورد أسترا زينيكا ظهر يوم الأحد المقبل عبر مطار الدار البيضاء,info_news,1
الملك محمد السادس يتلقى جرعة لقاح كورونا,celebrity,1
خادم الحرمين الشريفين يتلقى لقاح فيروس كورونا,celebrity,1
تستلم شحنة اللقاح الروسيفي إنتظار وصول لقاح أوكسفورد أسترازينيكا الأحد المقبل ,info_news,1
فيديو متحدث شخص حصلوا لقاح والعدد تزايد ولم يتم رصد مشاكل صحية لمن تلقوا اللقاح   ,info_news,1
بحب طمنكن انو لوقت يوصل لقاح كورونا لبنان رح يكون نزل لقاحات جديدة وبكون اختفى الوجود,personal,1
عااااجل   اتحاد الكره يطالب وزراره الشباب والرياضه بادراج فرق كره القدم جداول لقاح كورونا,info_news,1
مدير صحة الشرقية يتلقى الجرعة الأولى لقاح ,celebrity,1
متحدث الصحة بدء تطعيم لقاح للأطقم الطبية مستشفى خليفة للعزل بالإسماعيلية ,plan,1
أنصح العاملين العيادات تأخذ لقاح كورونا لأنه اللقاحات الباقية شخصي أخذت لقاح كورونا,info_news,1
فريق بحثي ينجح تصنيع لقاح مضاد لفيروس,info_news,1
إجابة استفسار ننصح الراغبين السفر بالحصول لقاح,info_news,1
تويتر يعلن إغلاق حساب بالانجليزي بسبب تغريدة تحوي معلومات كاذبة لقاح,info_news,0
مدير الصحة بـ مواطنا تلقوا لقاح غاية العاشرة صباحا  ,info_news,1
الاستشاري النفسي مشعل العقيل   النساء فئة لديها مخاوف لقاح فيروس كورونا,personal,1
